id,address,"Geocodio Latitude","Geocodio Longitude","Geocodio Accuracy Score","Geocodio Accuracy Type","Geocodio Address Line 1","Geocodio Address Line 2","Geocodio Address Line 3","Geocodio House Number","Geocodio Street","Geocodio Unit Type","Geocodio Unit Number","Geocodio City","Geocodio State","Geocodio County","Geocodio Postal Code","Geocodio Country","Geocodio Source"
1975123267863,"55 Water Street DUMBO, Brooklyn, NY 11201",40.703397,-73.992348,1,rooftop,"55 Water St",,"Brooklyn, NY 11201",55,"Water St",,,Brooklyn,NY,"Kings County",11201,US,"City of New York"
1053782344359,"487 Atlantic Avenue, Brooklyn, NY 11217",40.685869,-73.98165,1,rooftop,"487 Atlantic Ave",,"Brooklyn, NY 11217",487,"Atlantic Ave",,,Brooklyn,NY,"Kings County",11217,US,"City of New York"
1967794649769,"85 Avenue A, New York, NY 10009",40.725264,-73.984302,1,rooftop,"85 Ave A",,"New York, NY 10009",85,"Ave A",,,"New York",NY,"New York County",10009,US,"City of New York"
1498249307009,"11-01 43rd Avenue, Queens, NY 11101",40.751809,-73.947673,1,rooftop,"11-1 43rd Ave",,"Long Island City, NY 11101",11-1,"43rd Ave",,,"Long Island City",NY,"Queens County",11101,US,"City of New York"
1475276905939,"7951 Albion Avenue, Queens, NY 11373",40.739416,-73.884375,1,rooftop,"79-51 Albion Ave",,"Elmhurst, NY 11373",79-51,"Albion Ave",,,Elmhurst,NY,"Queens County",11373,US,"City of New York"
1830031045119,"115 MacDougal Street, New York, NY 10012",40.730107,-74.00053,1,rooftop,"115 Mac Dougal St",,"New York, NY 10012",115,"Mac Dougal St",,,"New York",NY,"New York County",10012,US,"City of New York"
1975639899121,"92 River Street, Hoboken, NJ 07030",40.736854,-74.029144,1,rooftop,"92 River St",,"Hoboken, NJ 07030",92,"River St",,,Hoboken,NJ,"Hudson County",07030,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
1230457564699,"11-01 43rd Avenue, Queens, NY 11101",40.751809,-73.947673,1,rooftop,"11-1 43rd Ave",,"Long Island City, NY 11101",11-1,"43rd Ave",,,"Long Island City",NY,"Queens County",11101,US,"City of New York"
1975625710683,"140 58th Street #building b unit 1c, Brooklyn, NY 11220",40.645558,-74.023857,1,rooftop,"140 58th St","Ste B","Brooklyn, NY 11220",140,"58th St",Ste,B,Brooklyn,NY,"Kings County",11220,US,"City of New York"
1922369000429,"972 Broad Street, Newark, NJ 07102",40.730069,-74.175037,1,rooftop,"972 Broad St",,"Newark, NJ 07102",972,"Broad St",,,Newark,NJ,"Essex County",07102,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
1966929424858,"40-20 Broadway, Queens, NY 11103",40.7586,-73.918473,1,rooftop,"40-20 Broadway",,"Astoria, NY 11103",40-20,Broadway,,,Astoria,NY,"Queens County",11103,US,"City of New York"
1751278313579,"New York, NY 10004",40.68863,-74.018244,1,place,,,"New York, NY 10004",,,,,"New York",NY,"New York County",10004,US,"TIGER/Line® dataset from the US Census Bureau"
1941884040439,"200 5th Avenue, New York, NY 10010",40.74198,-73.989498,1,rooftop,"200 5th Ave",,"New York, NY 10010",200,"5th Ave",,,"New York",NY,"New York County",10010,US,"City of New York"
1060402966819,"96-09 Springfield Boulevard, Queens, NY 11429",40.718147,-73.735146,1,rooftop,"96-9 Springfield Blvd",,"Queens Village, NY 11429",96-9,"Springfield Blvd",,,"Queens Village",NY,"Queens County",11429,US,"City of New York"
1976101843810,"175 University Avenue, Newark, NJ 07102",40.740784,-74.174434,1,rooftop,"175 University Ave",,"Newark, NJ 07102",175,"University Ave",,,Newark,NJ,"Essex County",07102,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
1640650402519,"10 Cortlandt Street, New York, NY 10007",40.710089,-74.010401,1,rooftop,"10 Cortlandt St",,"New York, NY 10007",10,"Cortlandt St",,,"New York",NY,"New York County",10007,US,"City of New York"
1740183839709,"1125 1st Avenue, New York, NY 10065",40.761406,-73.960901,1,rooftop,"1125 1st Ave",,"New York, NY 10065",1125,"1st Ave",,,"New York",NY,"New York County",10065,US,"City of New York"
1647027306009,"220 Canal Street, New York, NY 10013",40.717219,-73.999377,1,rooftop,"220 Canal St",,"New York, NY 10013",220,"Canal St",,,"New York",NY,"New York County",10013,US,"City of New York"
1584268211869,"111 Rivington Street, New York, NY 10002",40.719863,-73.987908,1,rooftop,"111 Rivington St",,"New York, NY 10002",111,"Rivington St",,,"New York",NY,"New York County",10002,US,"City of New York"
1925129838169,"177 Bedford Avenue, Brooklyn, NY 11211",40.718001,-73.957408,1,rooftop,"177 Bedford Ave",,"Brooklyn, NY 11211",177,"Bedford Ave",,,Brooklyn,NY,"Kings County",11211,US,"City of New York"
1297140926429,"656 9th Avenue, New York, NY 10036",40.76078,-73.990712,1,rooftop,"656 9th Ave",,"New York, NY 10036",656,"9th Ave",,,"New York",NY,"New York County",10036,US,"City of New York"
1762578713379,"108 Avenue B, New York, NY 10009",40.725021,-73.981393,1,rooftop,"108 Ave B",,"New York, NY 10009",108,"Ave B",,,"New York",NY,"New York County",10009,US,"City of New York"
1881596258059,"137 West 25th Street, New York, NY 10001",40.744987,-73.993494,1,rooftop,"137 W 25th St",,"New York, NY 10001",137,"W 25th St",,,"New York",NY,"New York County",10001,US,"City of New York"
1963572942529,"174 Bushwick Avenue, Brooklyn, NY 11206",40.709747,-73.940338,1,range_interpolation,"174 Bushwick Ave",,"Brooklyn, NY 11206",174,"Bushwick Ave",,,Brooklyn,NY,"Kings County",11206,US,"TIGER/Line® from the US Census Bureau"
1976204340380,"375 south end ave, New York, NY 10280",40.711173,-74.017135,1,rooftop,"375 S End Ave",,"New York, NY 10280",375,"S End Ave",,,"New York",NY,"New York County",10280,US,"City of New York"
1972327586906,"347 MacDonough Street, Brooklyn, NY 11233",40.68246,-73.932666,1,rooftop,"347 Mac Donough St",,"Brooklyn, NY 11233",347,"Mac Donough St",,,Brooklyn,NY,"Kings County",11233,US,"City of New York"
1976415897152,"151 Mulberry Street, New York, NY 10013",40.719098,-73.997526,1,rooftop,"151 Mulberry St",,"New York, NY 10013",151,"Mulberry St",,,"New York",NY,"New York County",10013,US,"City of New York"
1962513768511,"36-08 30th Avenue, Queens, NY 11103",40.76478,-73.917173,1,rooftop,"36-8 30th Ave",,"Astoria, NY 11103",36-8,"30th Ave",,,Astoria,NY,"Queens County",11103,US,"City of New York"
1588149631299,"208 West 13th Street, New York, NY 10011",40.738131,-74.001032,1,rooftop,"208 W 13th St",,"New York, NY 10011",208,"W 13th St",,,"New York",NY,"New York County",10011,US,"City of New York"
1740190880769,"1125 1st Avenue, New York, NY 10065",40.761406,-73.960901,1,rooftop,"1125 1st Ave",,"New York, NY 10065",1125,"1st Ave",,,"New York",NY,"New York County",10065,US,"City of New York"
1977186246287,"431 West 16th Street, New York, NY 10011",40.742941,-74.005691,1,rooftop,"431 W 16th St",,"New York, NY 10011",431,"W 16th St",,,"New York",NY,"New York County",10011,US,"City of New York"
1974890732343,"505 East 75th Street, New York, NY 10021",40.768644,-73.951651,1,rooftop,"505 E 75th St",,"New York, NY 10021",505,"E 75th St",,,"New York",NY,"New York County",10021,US,"City of New York"
1721751518139,"NYC, NY 10013",40.722105,-74.003497,1,place,,,"New York, NY 10013",,,,,"New York",NY,"New York County",10013,US,"TIGER/Line® dataset from the US Census Bureau"
1919242348529,"170 Washington Avenue, Belleville, NJ 07109",40.786789,-74.152722,1,rooftop,"170 Washington Ave",,"Belleville, NJ 07109",170,"Washington Ave",,,Belleville,NJ,"Essex County",07109,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
1956906202129,"40-06 Astoria Boulevard South, Queens, NY 11103",40.768698,-73.910606,1,rooftop,"40-6 Astoria Blvd",,"Astoria, NY 11102",40-6,"Astoria Blvd",,,Astoria,NY,"Queens County",11102,US,"City of New York"
1977136201602,"1 Herald Square James Bennett Statue, New York, NY 10001",40.750404,-73.987603,1,rooftop,"1 Herald Sq",,"New York, NY 10001",1,"Herald Sq",,,"New York",NY,"New York County",10001,US,"City of New York"
1458721147219,"205 Clarkson Avenue, Brooklyn, NY 11226",40.655336,-73.953243,1,rooftop,"205 Clarkson Ave",,"Brooklyn, NY 11226",205,"Clarkson Ave",,,Brooklyn,NY,"Kings County",11226,US,"City of New York"
1977505970591,"567 Hudson Street, New York, NY 10014",40.735706,-74.006163,1,rooftop,"567 Hudson St",,"New York, NY 10014",567,"Hudson St",,,"New York",NY,"New York County",10014,US,"City of New York"
1256114314729,"339 9th Street, Brooklyn, NY 11215",40.668791,-73.985126,1,rooftop,"339 9th St",,"Brooklyn, NY 11215",339,"9th St",,,Brooklyn,NY,"Kings County",11215,US,"City of New York"
1976414876098,"24 Marcy Avenue, Brooklyn, NY 11211",40.713453,-73.954868,1,rooftop,"24 Marcy Ave",,"Brooklyn, NY 11211",24,"Marcy Ave",,,Brooklyn,NY,"Kings County",11211,US,"City of New York"
1716759336389,"93 Halsey Street, Newark, NJ 07102",40.739462,-74.172398,1,rooftop,"93 Halsey St",,"Newark, NJ 07102",93,"Halsey St",,,Newark,NJ,"Essex County",07102,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
1226706234369,"120 Knickerbocker Avenue, Brooklyn, NY 11237",40.704825,-73.929157,1,rooftop,"120 Knickerbocker Ave",,"Brooklyn, NY 11237",120,"Knickerbocker Ave",,,Brooklyn,NY,"Kings County",11237,US,"City of New York"
1227385606389,"1595 Broadway #suite 3, Brooklyn, NY 11207",40.685583,-73.914896,1,rooftop,"1595 Broadway","Ste 3","Brooklyn, NY 11207",1595,Broadway,Ste,3,Brooklyn,NY,"Kings County",11207,US,"City of New York"
1647014979139,"8 Stuyvesant Street, New York, NY 10003",40.729893,-73.989264,1,range_interpolation,"8 Stuyvesant St",,"New York, NY 10003",8,"Stuyvesant St",,,"New York",NY,"New York County",10003,US,"TIGER/Line® from the US Census Bureau"
1977417320436,"1692 Pitkin Avenue, Brooklyn, NY 11212",40.669554,-73.910855,1,rooftop,"1692 Pitkin Ave",,"Brooklyn, NY 11212",1692,"Pitkin Ave",,,Brooklyn,NY,"Kings County",11212,US,"City of New York"
1968865792586,"132 4th Avenue, New York, NY 10003",40.73338,-73.990075,1,rooftop,"132 4th Ave",,"New York, NY 10003",132,"4th Ave",,,"New York",NY,"New York County",10003,US,"City of New York"
1335702705749,"253 Bushwick Avenue, Brooklyn, NY 11206",40.707255,-73.939602,1,rooftop,"253 Bushwick Ave",,"Brooklyn, NY 11206",253,"Bushwick Ave",,,Brooklyn,NY,"Kings County",11206,US,"City of New York"
1553407516699,"221 North 9th Street, Brooklyn, NY 11211",40.717753,-73.954413,1,rooftop,"221 N 9th St",,"Brooklyn, NY 11211",221,"N 9th St",,,Brooklyn,NY,"Kings County",11211,US,"City of New York"
1207733807329,"76 East 1st Street, New York, NY 10009",40.723261,-73.988151,1,rooftop,"76 E 1st St",,"New York, NY 10009",76,"E 1st St",,,"New York",NY,"New York County",10009,US,"City of New York"
329231940597,"701 West 133rd Street, New York, NY 10027",40.820308,-73.958966,1,rooftop,"701 W 133rd St",,"New York, NY 10027",701,"W 133rd St",,,"New York",NY,"New York County",10027,US,"City of New York"
1647494603709,"318 West 53rd Street, New York, NY 10019",40.764459,-73.985671,1,rooftop,"318 W 53rd St",,"New York, NY 10019",318,"W 53rd St",,,"New York",NY,"New York County",10019,US,"City of New York"
888075436537,"130-35 91st Ave, Queens, NY 11418",40.698615,-73.819465,1,rooftop,"130-35 91st Ave",,"Richmond Hill, NY 11418",130-35,"91st Ave",,,"Richmond Hill",NY,"Queens County",11418,US,"City of New York"
1977481562586,"40-06 Astoria Boulevard South, Queens, NY 11103",40.768698,-73.910606,1,rooftop,"40-6 Astoria Blvd",,"Astoria, NY 11102",40-6,"Astoria Blvd",,,Astoria,NY,"Queens County",11102,US,"City of New York"
1975141295785,"828 Broadway, New York, NY 10003",40.733304,-73.990956,1,rooftop,"828 Broadway",,"New York, NY 10003",828,Broadway,,,"New York",NY,"New York County",10003,US,"City of New York"
1582689299299,"825 8th Avenue, New York, NY 10019",40.762059,-73.986508,1,rooftop,"825 8th Ave",,"New York, NY 10019",825,"8th Ave",,,"New York",NY,"New York County",10019,US,"City of New York"
1848764196479,"202 West 49th Street, New York, NY 10019",40.760541,-73.984137,1,rooftop,"202 W 49th St",,"New York, NY 10019",202,"W 49th St",,,"New York",NY,"New York County",10019,US,"City of New York"
1966704327586,"Bethesda Terrace, Central Park, New York, NY 10024",40.779211,-73.973767,1,street_center,"Central Park W",,"New York, NY 10024",,"Central Park W",,,"New York",NY,"New York County",10024,US,"TIGER/Line® dataset from the US Census Bureau"
1974524776760,"1399 Nostrand Ave, Brooklyn, NY 11226",40.652278,-73.949565,1,rooftop,"1399 Nostrand Ave",,"Brooklyn, NY 11226",1399,"Nostrand Ave",,,Brooklyn,NY,"Kings County",11226,US,"City of New York"
1782559516499,"99 MacDougal Street, New York, NY 10012",40.729604,-74.000966,1,rooftop,"99 Mac Dougal St",,"New York, NY 10012",99,"Mac Dougal St",,,"New York",NY,"New York County",10012,US,"City of New York"
1967954811818,"34 Coles St, Jersey City, NJ 07302",40.722654,-74.047375,1,rooftop,"34 Coles St",,"Jersey City, NJ 07302",34,"Coles St",,,"Jersey City",NJ,"Hudson County",07302,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
1550359740719,"92 Ludlow Street, New York, NY 10002",40.718433,-73.989088,1,rooftop,"92 Ludlow St",,"New York, NY 10002",92,"Ludlow St",,,"New York",NY,"New York County",10002,US,"City of New York"
1426874984489,"2500 Plaza 5 25th floor Harborside Financial Center PH: +1 469 666 9332, Jersey City, NJ 07311",40.79179,-74.055794,0.61,street_center,"Plz Ctr","Fl 25","Secaucus, NJ 07094",,"Plz Ctr",Fl,25,Secaucus,NJ,"Hudson County",07094,US,"TIGER/Line® dataset from the US Census Bureau"
1962824317371,"1094 Broadway, Brooklyn, NY 11221",40.694215,-73.9306,1,rooftop,"1094 Broadway",,"Brooklyn, NY 11221",1094,Broadway,,,Brooklyn,NY,"Kings County",11221,US,"City of New York"
1967640636110,"588 57th Street, West New York, NJ 07093",40.788503,-74.020723,1,rooftop,"588 57th St",,"West New York, NJ 07093",588,"57th St",,,"West New York",NJ,"Hudson County",07093,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
1975912686034,"185 Greenwich Street, New York, NY 10007",40.711791,-74.011852,1,rooftop,"185 Greenwich St",,"New York, NY 10007",185,"Greenwich St",,,"New York",NY,"New York County",10007,US,"City of New York"
1751012799419,"New York, NY 10012",40.725581,-73.998078,1,place,,,"New York, NY 10012",,,,,"New York",NY,"New York County",10012,US,"TIGER/Line® dataset from the US Census Bureau"
1976204344392,"375 south end ave, New York, NY 10280",40.711173,-74.017135,1,rooftop,"375 S End Ave",,"New York, NY 10280",375,"S End Ave",,,"New York",NY,"New York County",10280,US,"City of New York"
1314141134509,"1 Times Square, New York, NY 10036",40.75624,-73.986581,1,rooftop,"1 Times Sq",,"New York, NY 10036",1,"Times Sq",,,"New York",NY,"New York County",10036,US,"City of New York"
1669911643679,"70-33 66th Place, Queens, NY 11385",40.703449,-73.888094,1,rooftop,"70-33 66th Pl",,"Glendale, NY 11385",70-33,"66th Pl",,,Glendale,NY,"Queens County",11385,US,"City of New York"
1967567543488,"77 East 7th Street, New York, NY 10003",40.727356,-73.986368,1,rooftop,"77 E 7th St",,"New York, NY 10003",77,"E 7th St",,,"New York",NY,"New York County",10003,US,"City of New York"
1677741292369,"23-44 Steinway Street, Queens, NY 11105",40.770196,-73.909529,1,rooftop,"23-44 Steinway St",,"Astoria, NY 11105",23-44,"Steinway St",,,Astoria,NY,"Queens County",11105,US,"City of New York"
1975230039219,"New York, NY 10012",40.725581,-73.998078,1,place,,,"New York, NY 10012",,,,,"New York",NY,"New York County",10012,US,"TIGER/Line® dataset from the US Census Bureau"
1977424297304,"707 8th Avenue, New York, NY 10036",40.759052,-73.988705,1,rooftop,"707 8th Ave",,"New York, NY 10036",707,"8th Ave",,,"New York",NY,"New York County",10036,US,"City of New York"
1507680987419,"17 John Street, New York, NY 10038",40.709897,-74.008783,1,rooftop,"17 John St",,"New York, NY 10038",17,"John St",,,"New York",NY,"New York County",10038,US,"City of New York"
1977575377188,"24 Marcy Avenue, Brooklyn, NY 11211",40.713453,-73.954868,1,rooftop,"24 Marcy Ave",,"Brooklyn, NY 11211",24,"Marcy Ave",,,Brooklyn,NY,"Kings County",11211,US,"City of New York"
1975824299668,"1125 1st Avenue, New York, NY 10065",40.761406,-73.960901,1,rooftop,"1125 1st Ave",,"New York, NY 10065",1125,"1st Ave",,,"New York",NY,"New York County",10065,US,"City of New York"
664892179407,"789 Bloomfield Avenue, Nutley, NJ 07110",40.832186,-74.1581,1,rooftop,"789 Bloomfield Ave",,"Nutley, NJ 07110",789,"Bloomfield Ave",,,Nutley,NJ,"Essex County",07110,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
1899152348799,"211 Canal Street, Staten Island, NY 10304",40.625096,-74.07981,1,rooftop,"211 Canal St",,"Staten Island, NY 10304",211,"Canal St",,,"Staten Island",NY,"Richmond County",10304,US,"City of New York"
1977204606202,"167 Bleecker Street, New York, NY 10012",40.728791,-74.000177,1,rooftop,"167 Bleecker St",,"New York, NY 10012",167,"Bleecker St",,,"New York",NY,"New York County",10012,US,"City of New York"
1783156662579,"2823 Third Avenue, The Bronx, NY 10455",40.81573,-73.918583,1,range_interpolation,"2823 3rd Ave",,"Bronx, NY 10455",2823,"3rd Ave",,,Bronx,NY,"Bronx County",10455,US,"TIGER/Line® from the US Census Bureau"
1962508403464,"36-08 30th Avenue, Queens, NY 11103",40.76478,-73.917173,1,rooftop,"36-8 30th Ave",,"Astoria, NY 11103",36-8,"30th Ave",,,Astoria,NY,"Queens County",11103,US,"City of New York"
1976618524215,"158 West 72nd Street, New York, NY 10023",40.778123,-73.980923,1,rooftop,"158 W 72nd St",,"New York, NY 10023",158,"W 72nd St",,,"New York",NY,"New York County",10023,US,"City of New York"
1968295943151,"5 Hudson Street, New York, NY 10013",40.715793,-74.009379,1,range_interpolation,"5 Hudson St",,"New York, NY 10013",5,"Hudson St",,,"New York",NY,"New York County",10013,US,"TIGER/Line® from the US Census Bureau"
1809129949379,"101 Wyckoff Avenue, Brooklyn, NY 11237",40.70472,-73.919651,1,rooftop,"101 Wyckoff Ave",,"Brooklyn, NY 11237",101,"Wyckoff Ave",,,Brooklyn,NY,"Kings County",11237,US,"City of New York"
1977606066982,"306 Malcolm X Boulevard, Brooklyn, NY 11233",40.682395,-73.92909,1,rooftop,"306 Malcolm X Blvd",,"Brooklyn, NY 11233",306,"Malcolm X Blvd",,,Brooklyn,NY,"Kings County",11233,US,"City of New York"
1837960933629,"94 Saint Marks Place, New York, NY 10009",40.72734,-73.984932,1,rooftop,"94 St Marks Pl",,"New York, NY 10009",94,"St Marks Pl",,,"New York",NY,"New York County",10009,US,"City of New York"
1557544851579,"25 West 43rd Street Room 1000, New York, NY 10036",40.754833,-73.981735,1,rooftop,"25 W 43rd St","Ste 1000","New York, NY 10036",25,"W 43rd St",Ste,1000,"New York",NY,"New York County",10036,US,"City of New York"
1956829863799,"51-07 27th Street, Queens, NY 11101",40.739482,-73.942735,1,rooftop,"51-7 27th St",,"Long Island City, NY 11101",51-7,"27th St",,,"Long Island City",NY,"Queens County",11101,US,"City of New York"
1976578909727,"72 Terrace Drive, New York, NY 10021",40.654112,-73.979194,0.98,rooftop,"72 Terrace Pl",,"Brooklyn, NY 11218",72,"Terrace Pl",,,Brooklyn,NY,"Kings County",11218,US,"City of New York"
1444643169609,"1501 Broadway, Manhattan, NY 10036",40.757105,-73.986402,1,rooftop,"1501 Broadway",,"New York, NY 10036",1501,Broadway,,,"New York",NY,"New York County",10036,US,"City of New York"
1811803335549,"1330 Utica Avenue , Brooklyn, NY 11203",40.640184,-73.929362,1,rooftop,"1330 Utica Ave",,"Brooklyn, NY 11203",1330,"Utica Ave",,,Brooklyn,NY,"Kings County",11203,US,"City of New York"
1647030866659,"220 Canal St, New York, NY 10013",40.717219,-73.999377,1,rooftop,"220 Canal St",,"New York, NY 10013",220,"Canal St",,,"New York",NY,"New York County",10013,US,"City of New York"
1976007257901,"563 Broad Street, Newark, NJ 07102",40.742013,-74.169553,1,rooftop,"563 Broad St",,"Newark, NJ 07102",563,"Broad St",,,Newark,NJ,"Essex County",07102,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
1875648427939,"2244-2264 Jerome Avenue, The Bronx, NY 10453",40.941475,-73.78697,0.9,rooftop,"22 Jerome Ave",,"New Rochelle, NY 10804",22,"Jerome Ave",,,"New Rochelle",NY,"Westchester County",10804,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
1975827894420,"615 West 129th Street, New York, NY 10027",40.816287,-73.958084,1,range_interpolation,"615 W 129th St",,"New York, NY 10027",615,"W 129th St",,,"New York",NY,"New York County",10027,US,"TIGER/Line® from the US Census Bureau"
1970473916528,"67 West Street #suite 319, Brooklyn, NY 11222",40.728713,-73.959205,1,rooftop,"67 West St","Ste 319","Brooklyn, NY 11222",67,"West St",Ste,319,Brooklyn,NY,"Kings County",11222,US,"City of New York"
1809130049679,"101 Wyckoff Avenue, Brooklyn, NY 11237",40.70472,-73.919651,1,rooftop,"101 Wyckoff Ave",,"Brooklyn, NY 11237",101,"Wyckoff Ave",,,Brooklyn,NY,"Kings County",11237,US,"City of New York"
1977013360180,"167 Graham Avenue, Brooklyn, NY 11206",40.707744,-73.943431,1,rooftop,"167 Graham Ave",,"Brooklyn, NY 11206",167,"Graham Ave",,,Brooklyn,NY,"Kings County",11206,US,"City of New York"
1538807597949,"21-38 44th Road, Queens, NY 11101",40.748458,-73.945545,1,rooftop,"21-38 44th Rd",,"Long Island City, NY 11101",21-38,"44th Rd",,,"Long Island City",NY,"Queens County",11101,US,"City of New York"
1976204338374,"375 south end ave, New York, NY 10280",40.711173,-74.017135,1,rooftop,"375 S End Ave",,"New York, NY 10280",375,"S End Ave",,,"New York",NY,"New York County",10280,US,"City of New York"
1968709347655,"126 Evergreen Place, Teaneck, NJ 07666",40.898082,-74.004886,1,range_interpolation,"126 Evergreen Pl",,"Teaneck, NJ 07666",126,"Evergreen Pl",,,Teaneck,NJ,"Bergen County",07666,US,"TIGER/Line® from the US Census Bureau"
1237886404559,"181 N 10th St 181 North 10th Street, brooklyn, NY 11211",40.718982,-73.9549,1,rooftop,"181 N 10th St",,"Brooklyn, NY 11211",181,"N 10th St",,,Brooklyn,NY,"Kings County",11211,US,"City of New York"
1390714427289,"647 Fulton St Floor 3 (Enter on Rockwell Pl.), Brooklyn, NY 11217",40.68834,-73.979136,1,rooftop,"647 Fulton St","Ste 3","Brooklyn, NY 11217",647,"Fulton St",Ste,3,Brooklyn,NY,"Kings County",11217,US,"City of New York"
1816412712319,"99 Macdougal Street, New York, NY 10012",40.729604,-74.000966,1,rooftop,"99 Mac Dougal St",,"New York, NY 10012",99,"Mac Dougal St",,,"New York",NY,"New York County",10012,US,"City of New York"
1553386774659,"221 North 9th Street, Brooklyn, NY 11211",40.717753,-73.954413,1,rooftop,"221 N 9th St",,"Brooklyn, NY 11211",221,"N 9th St",,,Brooklyn,NY,"Kings County",11211,US,"City of New York"
1975405663516,"Q2FH+QP New York, NY, USA, New York, NY 10024",40.798452,-73.974414,1,place,,,"New York, NY 10024",,,,,"New York",NY,"New York County",10024,US,"TIGER/Line® dataset from the US Census Bureau"
1968476659679,"340 Sinatra Drive, Hoboken, NJ 07030",40.740661,-74.026889,1,rooftop,"340 Sinatra Dr",,"Hoboken, NJ 07030",340,"Sinatra Dr",,,Hoboken,NJ,"Hudson County",07030,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
1755307354549,"New York, NY 10012",40.725581,-73.998078,1,place,,,"New York, NY 10012",,,,,"New York",NY,"New York County",10012,US,"TIGER/Line® dataset from the US Census Bureau"
1968862826715,"353 Bedford Avenue, Brooklyn, NY 11211",40.711658,-73.962957,1,rooftop,"353 Bedford Ave",,"Brooklyn, NY 11211",353,"Bedford Ave",,,Brooklyn,NY,"Kings County",11211,US,"City of New York"
1976194265245,"221nd avenue, New York, NY 10003",40.601761,-73.949413,0.76,nearest_rooftop_match,"2212 Ave T",,"Brooklyn, NY 11229",2212,"Ave T",,,Brooklyn,NY,"Kings County",11229,US,"City of New York"
1755307244219,"New York, NY 10012",40.725581,-73.998078,1,place,,,"New York, NY 10012",,,,,"New York",NY,"New York County",10012,US,"TIGER/Line® dataset from the US Census Bureau"
1296747309109,"127 Ludlow Street, New York, NY 10002",40.719954,-73.988542,1,rooftop,"127 Ludlow St",,"New York, NY 10002",127,"Ludlow St",,,"New York",NY,"New York County",10002,US,"City of New York"
1967599074799,"3715 Palisade Avenue ## 2, Union City, NJ 07087",40.77388,-74.025089,1,rooftop,"3715 Palisade Ave",2,"Union City, NJ 07087",3715,"Palisade Ave",,2,"Union City",NJ,"Hudson County",07087,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
1281060429229,"4506 Pearson Street Queens,, Queens, NY 11101",40.613396,-73.919198,0.68,street_center,"Pearson St",,"Brooklyn, NY 11234",,"Pearson St",,,Brooklyn,NY,"Kings County",11234,US,"TIGER/Line® dataset from the US Census Bureau"
1712272837149,"Brooklyn, NY 11215",40.664322,-73.984132,1,place,,,"Brooklyn, NY 11215",,,,,Brooklyn,NY,"Kings County",11215,US,"TIGER/Line® dataset from the US Census Bureau"
1936655551889,"518 West 27th Street, New York, NY 10001",40.750535,-74.003398,1,rooftop,"518 W 27th St",,"New York, NY 10001",518,"W 27th St",,,"New York",NY,"New York County",10001,US,"City of New York"
1587820226039,"225 Hutton St., Jersey City, NJ 07307",40.746967,-74.055918,1,rooftop,"225 Hutton St",,"Jersey City, NJ 07307",225,"Hutton St",,,"Jersey City",NJ,"Hudson County",07307,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
1963675789146,"287 Park Avenue, City of Orange, NJ 07050",40.776579,-74.226062,1,rooftop,"287 Park Ave",,"Orange, NJ 07050",287,"Park Ave",,,Orange,NJ,"Essex County",07050,US,"NJ Office of Information Technology (NJOIT), Office of Geographic Information Systems (OGIS)"
1976462153506,"362 West 13th Street, New York, NY 10014",40.739882,-74.004386,1,range_interpolation,"362 W 13th St",,"New York, NY 10014",362,"W 13th St",,,"New York",NY,"New York County",10014,US,"TIGER/Line® from the US Census Bureau"
1693752993799,"Times Square, New York, NY 10036",40.68463,-73.978182,0.91,street_center,"Times Plz",,"Brooklyn, NY 11217",,"Times Plz",,,Brooklyn,NY,"Kings County",11217,US,"TIGER/Line® dataset from the US Census Bureau"
1977514430896,"501 5th Avenue #room 1105, New York, NY 10017",40.753239,-73.98084,1,rooftop,"501 5th Ave","# ROOM","New York, NY 10017",501,"5th Ave",#,ROOM,"New York",NY,"New York County",10017,US,"City of New York"
1975636568158,"602 East 9th Street, New York, NY 10009",40.726049,-73.980041,1,rooftop,"602 E 9th St",,"New York, NY 10009",602,"E 9th St",,,"New York",NY,"New York County",10009,US,"City of New York"
1279282681939,"25 Avenue B, New York, NY 10009",40.722288,-73.983112,1,rooftop,"25 Ave B",,"New York, NY 10009",25,"Ave B",,,"New York",NY,"New York County",10009,US,"City of New York"
1965380848023,"880 Flushing Avenue, Brooklyn, NY 11206",40.70189,-73.936578,1,rooftop,"880 Flushing Ave",,"Brooklyn, NY 11206",880,"Flushing Ave",,,Brooklyn,NY,"Kings County",11206,US,"City of New York"
